ID,Scientific Name,Class,Category,Trend,Systems,Threats
37609124.0,Xenus cinereus,AVES,LC,N/A,N/A,None
37611364.0,Xenus cinereus,AVES,LR/lc,N/A,N/A,None
37613380.0,Xenus cinereus,AVES,LR/lc,N/A,N/A,None
37615185.0,Xenus cinereus,AVES,LR/lc,N/A,N/A,None
37622125.0,Actitis hypoleucos,AVES,LC,N/A,N/A,None
37619953.0,Actitis hypoleucos,AVES,LC,Decreasing,N/A,None
37617321.0,Actitis hypoleucos,AVES,LC,Decreasing,N/A,None
37627758.0,Actitis hypoleucos,AVES,LR/lc,N/A,N/A,None
37625064.0,Actitis hypoleucos,AVES,LR/lc,N/A,N/A,None
37723896.0,Spilopelia senegalensis,AVES,LC,Stable,N/A,None
37725179.0,Spilopelia senegalensis,AVES,LC,Stable,N/A,None
37630344.0,Actitis hypoleucos,AVES,LR/lc,N/A,N/A,None
37729555.0,Spilopelia senegalensis,AVES,LR/lc,N/A,N/A,None
37726707.0,Spilopelia senegalensis,AVES,LC,N/A,N/A,None
37728197.0,Spilopelia senegalensis,AVES,LR/lc,N/A,N/A,None
37766603.0,Oreolais pulcher,AVES,LC,Stable,N/A,None
37767079.0,Oreolais pulcher,AVES,LC,Stable,N/A,None
37767556.0,Oreolais pulcher,AVES,LC,N/A,N/A,None
37730800.0,Spilopelia senegalensis,AVES,LR/lc,N/A,N/A,None
37767866.0,Oreolais pulcher,AVES,LR/lc,N/A,N/A,None
37768302.0,Oreolais pulcher,AVES,LR/lc,N/A,N/A,None
37768728.0,Oreolais pulcher,AVES,LR/lc,N/A,N/A,None
37856796.0,Ficedula semitorquata,AVES,NT,Decreasing,N/A,None
37886528.0,Sagittarius serpentarius,AVES,VU,Decreasing,N/A,None
37868316.0,Coracias garrulus,AVES,NT,Decreasing,N/A,None
37832546.0,Numenius arquata,AVES,NT,Decreasing,N/A,None
37893323.0,Necrosyrtes monachus,AVES,EN,Decreasing,N/A,None
37894512.0,Circaetus beaudouini,AVES,VU,Decreasing,N/A,None
37909108.0,Polemaetus bellicosus,AVES,NT,Decreasing,N/A,None
37903161.0,Ardenna grisea,AVES,NT,Decreasing,N/A,None
37942612.0,Aythya nyroca,AVES,NT,Decreasing,N/A,None
37951529.0,Falco vespertinus,AVES,NT,Decreasing,N/A,None
37944461.0,Circus macrourus,AVES,NT,Decreasing,N/A,None
37980686.0,Phoeniconaias minor,AVES,NT,Decreasing,N/A,None
38055893.0,Glareola nordmanni,AVES,NT,Decreasing,N/A,None
38051446.0,Limosa limosa,AVES,NT,Decreasing,N/A,None
38095918.0,Gallinago media,AVES,NT,Decreasing,N/A,None
38123006.0,Torgos tracheliotos,AVES,VU,Decreasing,N/A,None
38144816.0,Apus sladeniae,AVES,DD,Unknown,N/A,None
38150585.0,Balearica pavonina,AVES,VU,Decreasing,N/A,None
38093507.0,Vanellus gregarius,AVES,CR,Decreasing,N/A,None
38228906.0,Sternula balaenarum,AVES,NT,Stable,N/A,None
38220492.0,Neotis denhami,AVES,NT,Decreasing,N/A,None
38065169.0,Neophron percnopterus,AVES,EN,Decreasing,N/A,None
38281443.0,Estrilda poliopareia,AVES,VU,Stable,N/A,None
38298986.0,Lissotis melanogaster,AVES,LC,Decreasing,N/A,None
38127444.0,Marmaronetta angustirostris,AVES,VU,Decreasing,N/A,None
38227365.0,Rynchops flavirostris,AVES,NT,Decreasing,N/A,None
38306025.0,Ploceus melanocephalus,AVES,LC,Stable,N/A,None
38313676.0,Sarothrura pulchra,AVES,LC,Decreasing,N/A,None
38317233.0,Sarothrura elegans,AVES,LC,Stable,N/A,None
38317799.0,Sarothrura rufa,AVES,LC,Decreasing,N/A,None
38320252.0,Ploceus cucullatus,AVES,LC,Stable,N/A,None
38322058.0,Ploceus tricolor,AVES,LC,Stable,N/A,None
38325118.0,Ploceus albinucha,AVES,LC,Stable,N/A,None
38324784.0,Malimbus ibadanensis,AVES,EN,Decreasing,N/A,None
38325366.0,Eupodotis senegalensis,AVES,LC,Decreasing,N/A,None
38328365.0,Himantornis haematopus,AVES,LC,Decreasing,N/A,None
38328992.0,Sarothrura boehmi,AVES,LC,Decreasing,N/A,None
38330083.0,Canirallus oculeus,AVES,LC,Decreasing,N/A,None
38332950.0,Nigrita luteifrons,AVES,LC,Stable,N/A,None
38333890.0,Nigrita canicapillus,AVES,LC,Stable,N/A,None
38334206.0,Nesocharis shelleyi,AVES,LC,Stable,N/A,None
38336397.0,Delacourella capistrata,AVES,LC,Stable,N/A,None
38337930.0,Ploceus bicolor,AVES,LC,Stable,N/A,None
38232906.0,Terathopius ecaudatus,AVES,NT,Decreasing,N/A,None
38338524.0,Pytilia melba,AVES,LC,Stable,N/A,None
38339136.0,Spermophaga haematina,AVES,LC,Stable,N/A,None
38234264.0,Trigonoceps occipitalis,AVES,VU,Decreasing,N/A,None
38340059.0,Pytilia hypogrammica,AVES,LC,Stable,N/A,None
38340315.0,Clytospiza monteiri,AVES,LC,Stable,N/A,None
38344770.0,Euschistospiza dybowskii,AVES,LC,Stable,N/A,None
38346493.0,Euplectes hartlaubi,AVES,LC,Stable,N/A,None
38346728.0,Amadina fasciata,AVES,LC,Stable,N/A,None
38350742.0,Crex egregia,AVES,LC,Stable,N/A,None
38349530.0,Mandingoa nitidula,AVES,LC,Stable,N/A,None
38355006.0,Nigrita fusconotus,AVES,LC,Stable,N/A,None
38354173.0,Parmoptila woodhousei,AVES,LC,Stable,N/A,None
38352465.0,Crex crex,AVES,LC,Stable,N/A,None
38356740.0,Lagonosticta rufopicta,AVES,LC,Stable,N/A,None
38357076.0,Cryptospiza reichenovii,AVES,LC,Stable,N/A,None
38358421.0,Lagonosticta senegala,AVES,LC,Stable,N/A,None
38361281.0,Lagonosticta rara,AVES,LC,Stable,N/A,None
38362432.0,Ptilostomus afer,AVES,LC,Stable,N/A,None
38361757.0,Nigrita bicolor,AVES,LC,Stable,N/A,None
38363252.0,Pyrenestes ostrinus,AVES,LC,Stable,N/A,None
38372066.0,Lagonosticta sanguinodorsalis,AVES,LC,Stable,N/A,None
38375434.0,Uraeginthus bengalus,AVES,LC,Stable,N/A,None
38374745.0,Amaurornis marginalis,AVES,LC,Decreasing,N/A,None
38380828.0,Glaucestrilda coerulescens,AVES,LC,Stable,N/A,None
38382324.0,Amandava subflava,AVES,LC,Stable,N/A,None
38382758.0,Zapornia flavirostra,AVES,LC,Unknown,N/A,None
38383268.0,Paludipasser locustella,AVES,LC,Stable,N/A,None
38383561.0,Porphyrio alleni,AVES,LC,Decreasing,N/A,None
38385332.0,Zapornia parva,AVES,LC,Decreasing,N/A,None
38389046.0,Porzana porzana,AVES,LC,Stable,N/A,None
38393721.0,Estrilda melpoda,AVES,LC,Stable,N/A,None
38398051.0,Estrilda troglodytes,AVES,LC,Stable,N/A,None
38398834.0,Estrilda astrild,AVES,LC,Stable,N/A,None
38399575.0,Estrilda nonnula,AVES,LC,Stable,N/A,None
38402130.0,Cisticola erythrops,AVES,LC,Stable,N/A,None
38404576.0,Corvus ruficollis,AVES,LC,Increasing,N/A,None
38407172.0,Porphyrio porphyrio,AVES,LC,Unknown,N/A,None
38409963.0,Vidua funerea,AVES,LC,Stable,N/A,None
38410420.0,Corvus rhipidurus,AVES,LC,Decreasing,N/A,None
38410765.0,Paragallinula angulata,AVES,LC,Unknown,N/A,None
38414320.0,Numida meleagris,AVES,LC,Stable,N/A,None
38418550.0,Agelastes niger,AVES,LC,Decreasing,N/A,None
38425024.0,Podica senegalensis,AVES,LC,Decreasing,N/A,None
38423442.0,Fulica atra,AVES,LC,Decreasing,N/A,None
38435642.0,Euodice cantans,AVES,LC,Stable,N/A,None
38436334.0,Ortygospiza atricollis,AVES,LC,Stable,N/A,None
38434859.0,Anthropoides virgo,AVES,LC,Increasing,N/A,None
38442378.0,Spermestes cucullata,AVES,LC,Stable,N/A,None
38440293.0,Motacilla alba,AVES,LC,Decreasing,N/A,None
38454516.0,Spermestes fringilloides,AVES,LC,Stable,N/A,None
38448467.0,Grus grus,AVES,LC,Unknown,N/A,None
38453824.0,Picathartes oreas,AVES,VU,Decreasing,N/A,None
38468623.0,Ortyxelos meiffrenii,AVES,LC,Unknown,N/A,None
38455356.0,Turnix sylvaticus,AVES,LC,Decreasing,N/A,None
38469843.0,Vidua paradisaea,AVES,LC,Stable,N/A,None
38460457.0,Vidua macroura,AVES,LC,Stable,N/A,None
38470451.0,Vidua chalybeata,AVES,LC,Stable,N/A,None
38470878.0,Melaniparus albiventris,AVES,LC,Decreasing,N/A,None
38474804.0,Vidua larvaticola,AVES,LC,Stable,N/A,None
38473882.0,Vidua raricola,AVES,LC,Stable,N/A,None
38477571.0,Cisticola robustus,AVES,LC,Stable,N/A,None
38481066.0,Vidua camerunensis,AVES,LC,Stable,N/A,None
38478518.0,Anomalospiza imberbis,AVES,LC,Stable,N/A,None
38482895.0,Vidua nigeriae,AVES,LC,Stable,N/A,None
38483349.0,Burhinus senegalensis,AVES,LC,Unknown,N/A,None
38485156.0,Vidua maryae,AVES,LC,Decreasing,N/A,None
38484117.0,Burhinus vermiculatus,AVES,LC,Unknown,N/A,None
38493092.0,Vidua wilsoni,AVES,LC,Stable,N/A,None
38485365.0,Burhinus capensis,AVES,LC,Stable,N/A,None
38502958.0,Neophedina cincta,AVES,LC,Increasing,N/A,None
38504192.0,Macronyx croceus,AVES,LC,Stable,N/A,None
38503394.0,Motacilla aguimp,AVES,LC,Stable,N/A,None
38505284.0,Anthoscopus punctifrons,AVES,LC,Stable,N/A,None
38505739.0,Anthoscopus parvulus,AVES,LC,Stable,N/A,None
38507827.0,Cisticola ruficeps,AVES,LC,Stable,N/A,None
38506714.0,Anthoscopus flavifrons,AVES,LC,Stable,N/A,None
38509749.0,Campocolinus coqui,AVES,LC,Stable,N/A,None
38519173.0,Psalidoprocne pristoptera,AVES,LC,Decreasing,N/A,None
38520078.0,Malimbus racheliae,AVES,LC,Decreasing,N/A,None
38522913.0,Ploceus superciliosus,AVES,LC,Stable,N/A,None
38520472.0,Anthus leucophrys,AVES,LC,Stable,N/A,None
38525264.0,Psalidoprocne fuliginosa,AVES,LC,Stable,N/A,None
38527060.0,Peliperdix lathami,AVES,LC,Decreasing,N/A,None
38525686.0,Anthus campestris,AVES,LC,Stable,N/A,None
38527339.0,Pseudhirundo griseopyga,AVES,LC,Stable,N/A,None
38533577.0,Vanellus crassirostris,AVES,LC,Unknown,N/A,None
38537884.0,Motacilla clara,AVES,LC,Stable,N/A,None
38534148.0,Recurvirostra avosetta,AVES,LC,Unknown,N/A,None
38539310.0,Malimbus erythrogaster,AVES,LC,Decreasing,N/A,None
38538400.0,Malimbus scutatus,AVES,LC,Stable,N/A,None
38540298.0,Malimbus malimbicus,AVES,LC,Stable,N/A,None
38541279.0,Malimbus rubricollis,AVES,LC,Stable,N/A,None
38542400.0,Vanellus spinosus,AVES,LC,Increasing,N/A,None
38547682.0,Anthus cervinus,AVES,LC,Stable,N/A,None
38547102.0,Hirundo lucida,AVES,LC,Increasing,N/A,None
38549900.0,Psalidoprocne nitens,AVES,LC,Decreasing,N/A,None
38548653.0,Anthus trivialis,AVES,LC,Decreasing,N/A,None
38553597.0,Pholidornis rushiae,AVES,LC,Stable,N/A,None
38552008.0,Pternistis bicalcaratus,AVES,LC,Decreasing,N/A,None
38553879.0,Cecropis abyssinica,AVES,LC,Increasing,N/A,None
38554669.0,Hirundo smithii,AVES,LC,Increasing,N/A,None
38555437.0,Hirundo nigrita,AVES,LC,Increasing,N/A,None
38555968.0,Hirundo aethiopica,AVES,LC,Increasing,N/A,None
38556377.0,Vanellus lugubris,AVES,LC,Unknown,N/A,None
38557984.0,Euplectes hordeaceus,AVES,LC,Stable,N/A,None
38556750.0,Cecropis semirufa,AVES,LC,Increasing,N/A,None
38560102.0,Petrochelidon preussi,AVES,LC,Increasing,N/A,None
38558937.0,Cecropis senegalensis,AVES,LC,Increasing,N/A,None
38562103.0,Vanellus tectus,AVES,LC,Unknown,N/A,None
38563145.0,Euplectes franciscanus,AVES,LC,Stable,N/A,None
38563833.0,Vanellus superciliosus,AVES,LC,Unknown,N/A,None
38568997.0,Psalidoprocne obscura,AVES,LC,Stable,N/A,None
38566937.0,Vanellus leucurus,AVES,LC,Unknown,N/A,None
38572785.0,Hirundo leucosoma,AVES,LC,Increasing,N/A,None
38574240.0,Ploceus insignis,AVES,LC,Stable,N/A,None
38575131.0,Malimbus nitens,AVES,LC,Stable,N/A,None
38577457.0,Quelea erythrops,AVES,LC,Stable,N/A,None
38576329.0,Vanellus albiceps,AVES,LC,Stable,N/A,None
38578986.0,Pluvialis dominica,AVES,LC,Decreasing,N/A,None
38582373.0,Quelea quelea,AVES,LC,Stable,N/A,None
38579667.0,Hirundo rustica,AVES,LC,Decreasing,N/A,None
38586406.0,Vanellus senegallus,AVES,LC,Stable,N/A,None
38586904.0,Atronanus fuliginosus,AVES,LC,Stable,N/A,None
38590261.0,Euplectes capensis,AVES,LC,Stable,N/A,None
38584460.0,Pluvialis squatarola,AVES,LC,Decreasing,N/A,None
38593870.0,Euplectes afer,AVES,LC,Stable,N/A,None
38600489.0,Euplectes axillaris,AVES,LC,Stable,N/A,None
38606218.0,Smithornis capensis,AVES,LC,Decreasing,N/A,None
38603027.0,Charadrius hiaticula,AVES,LC,Decreasing,N/A,None
38606773.0,Smithornis sharpei,AVES,LC,Decreasing,N/A,None
38607215.0,Smithornis rufolateralis,AVES,LC,Decreasing,N/A,None
38626063.0,Pitta angolensis,AVES,LC,Decreasing,N/A,None
38612164.0,Euplectes macroura,AVES,LC,Stable,N/A,None
38665356.0,Centropus leucogaster,AVES,LC,Stable,N/A,None
38671377.0,Otus scops,AVES,LC,Decreasing,N/A,None
38690102.0,Mirafra rufocinnamomea,AVES,LC,Decreasing,N/A,None
38682217.0,Tyto alba,AVES,LC,Stable,N/A,None
38701141.0,Cisticola guinea,AVES,LC,Stable,N/A,None
38701369.0,Pinarocorys erythropygia,AVES,LC,Stable,N/A,None
38714446.0,Galerida modesta,AVES,LC,Stable,N/A,None
38710982.0,Galerida cristata,AVES,LC,Decreasing,N/A,None
38720617.0,Prinia bairdii,AVES,LC,Stable,N/A,None
38716305.0,Linurgus olivaceus,AVES,LC,Stable,N/A,None
38722034.0,Crithagra leucopygia,AVES,LC,Stable,N/A,None
38722848.0,Eremopterix leucotis,AVES,LC,Stable,N/A,None
38726450.0,Crithagra mozambica,AVES,LC,Decreasing,N/A,None
38726942.0,Eremopterix nigriceps,AVES,LC,Increasing,N/A,None
38732056.0,Cisticola lateralis,AVES,LC,Stable,N/A,None
38731202.0,Cisticola cantans,AVES,LC,Stable,N/A,None
38732793.0,Cisticola anonymus,AVES,LC,Stable,N/A,None
38734328.0,Pycnonotus barbatus,AVES,LC,Increasing,N/A,None
38739250.0,Eurillas virens,AVES,LC,Stable,N/A,None
38738778.0,Crithagra burtoni,AVES,LC,Stable,N/A,None
38756143.0,Charadrius pecuarius,AVES,LC,Unknown,N/A,None
38750572.0,Charadrius dubius,AVES,LC,Stable,N/A,None
38758987.0,Charadrius forbesi,AVES,LC,Unknown,N/A,None
38764945.0,Charadrius marginatus,AVES,LC,Decreasing,N/A,None
38765482.0,Lymnocryptes minimus,AVES,LC,Stable,N/A,None
38774776.0,Charadrius leschenaultii,AVES,LC,Unknown,N/A,None
38776840.0,Charadrius asiaticus,AVES,LC,Decreasing,N/A,None
38782160.0,Calidris canutus,AVES,LC,Decreasing,N/A,None
38783893.0,Limosa lapponica,AVES,LC,Decreasing,N/A,None
38785903.0,Calidris alba,AVES,LC,Unknown,N/A,None
38792282.0,Calidris minuta,AVES,LC,Decreasing,N/A,None
38790708.0,Numenius phaeopus,AVES,LC,Decreasing,N/A,None
38793501.0,Microparra capensis,AVES,LC,Unknown,N/A,None
38794264.0,Actophilornis africanus,AVES,LC,Stable,N/A,None
38796455.0,Calidris temminckii,AVES,LC,Unknown,N/A,None
38797794.0,Tringa erythropus,AVES,LC,Stable,N/A,None
38800059.0,Tringa totanus,AVES,LC,Unknown,N/A,None
38803148.0,Tringa stagnatilis,AVES,LC,Decreasing,N/A,None
38805418.0,Tringa nebularia,AVES,LC,Stable,N/A,None
38810872.0,Tringa flavipes,AVES,LC,Decreasing,N/A,None
38812891.0,Calidris alpina,AVES,LC,Decreasing,N/A,None
38814743.0,Tringa ochropus,AVES,LC,Stable,N/A,None
38816532.0,Tringa glareola,AVES,LC,Stable,N/A,None
38817871.0,Calidris ferruginea,AVES,LC,Increasing,N/A,None
38819371.0,Coturnix coturnix,AVES,LC,Decreasing,N/A,None
38821145.0,Xenus cinereus,AVES,LC,Stable,N/A,None
38823542.0,Coturnix delegorguei,AVES,LC,Stable,N/A,None
38822543.0,Calidris falcinellus,AVES,LC,Decreasing,N/A,None
38824217.0,Actitis hypoleucos,AVES,LC,Decreasing,N/A,None
38828585.0,Calidris pugnax,AVES,LC,Decreasing,N/A,None
38836110.0,Phalaropus fulicarius,AVES,LC,Decreasing,N/A,None
38833152.0,Phalaropus lobatus,AVES,LC,Decreasing,N/A,None
38834283.0,Arenaria interpres,AVES,LC,Decreasing,N/A,None
38838624.0,Cursorius cursor,AVES,LC,Stable,N/A,None
38837079.0,Larus fuscus,AVES,LC,Increasing,N/A,None
38842500.0,Larus cirrocephalus,AVES,LC,Stable,N/A,None
38839974.0,Pluvianus aegyptius,AVES,LC,Decreasing,N/A,None
38843145.0,Cursorius temminckii,AVES,LC,Stable,N/A,None
38846651.0,Rhinoptilus chalcopterus,AVES,LC,Stable,N/A,None
38843946.0,Hydroprogne caspia,AVES,LC,Increasing,N/A,None
38847740.0,Thalasseus maximus,AVES,LC,Stable,N/A,None
38849471.0,Glareola pratincola,AVES,LC,Decreasing,N/A,None
38851158.0,Larus ridibundus,AVES,LC,Decreasing,N/A,None
38853722.0,Glareola nuchalis,AVES,LC,Decreasing,N/A,None
38854951.0,Glareola cinerea,AVES,LC,Unknown,N/A,None
38854112.0,Larus genei,AVES,LC,Increasing,N/A,None
38856024.0,Thalasseus sandvicensis,AVES,LC,Stable,N/A,None
38858309.0,Sterna dougallii,AVES,LC,Unknown,N/A,None
38866563.0,Sterna hirundo,AVES,LC,Decreasing,N/A,None
38866773.0,Hydrocoloeus minutus,AVES,LC,Increasing,N/A,None
38870340.0,Sterna paradisaea,AVES,LC,Decreasing,N/A,None
38871280.0,Xema sabini,AVES,LC,Stable,N/A,None
38876227.0,Stercorarius pomarinus,AVES,LC,Stable,N/A,None
38877509.0,Sternula albifrons,AVES,LC,Decreasing,N/A,None
38879248.0,Stercorarius parasiticus,AVES,LC,Stable,N/A,None
38887458.0,Columba unicincta,AVES,LC,Stable,N/A,None
38881589.0,Stercorarius longicaudus,AVES,LC,Stable,N/A,None
38888745.0,Columba sjostedti,AVES,LC,Decreasing,N/A,None
38892120.0,Onychoprion anaethetus,AVES,LC,Unknown,N/A,None
38895831.0,Columba iriditorques,AVES,LC,Stable,N/A,None
38894378.0,Onychoprion fuscatus,AVES,LC,Unknown,N/A,None
38905670.0,Chlidonias niger,AVES,LC,Decreasing,N/A,None
38909326.0,Anous stolidus,AVES,LC,Stable,N/A,None
38913302.0,Aplopelia larvata,AVES,LC,Stable,N/A,None
38919558.0,Streptopelia turtur,AVES,LC,Decreasing,N/A,None
38921345.0,Streptopelia hypopyrrha,AVES,LC,Stable,N/A,None
38922105.0,Catharacta skua,AVES,LC,Stable,N/A,None
38924652.0,Streptopelia decipiens,AVES,LC,Stable,N/A,None
38903331.0,Chlidonias leucopterus,AVES,LC,Stable,N/A,None
38925629.0,Streptopelia vinacea,AVES,LC,Stable,N/A,None
38926273.0,Pterocles quadricinctus,AVES,LC,Stable,N/A,None
38911242.0,Anous minutus,AVES,LC,Stable,N/A,None
38916176.0,Pterocles exustus,AVES,LC,Stable,N/A,None
38929505.0,Spilopelia senegalensis,AVES,LC,Stable,N/A,None
38931403.0,Columba guinea,AVES,LC,Stable,N/A,None
38930509.0,Streptopelia semitorquata,AVES,LC,Increasing,N/A,None
38941294.0,Turtur abyssinicus,AVES,LC,Stable,N/A,None
38943670.0,Turtur afer,AVES,LC,Stable,N/A,None
38942459.0,Treron waalia,AVES,LC,Decreasing,N/A,None
38946879.0,Turtur brehmeri,AVES,LC,Decreasing,N/A,None
38944498.0,Turtur tympanistria,AVES,LC,Stable,N/A,None
38947959.0,Oena capensis,AVES,LC,Increasing,N/A,None
38971663.0,Threskiornis aethiopicus,AVES,LC,Decreasing,N/A,None
38997545.0,Ardea alba,AVES,LC,Unknown,N/A,None
38900337.0,Chlidonias hybrida,AVES,LC,Stable,N/A,None
39022824.0,Agapornis pullarius,AVES,LC,Decreasing,N/A,None
39016169.0,Alexandrinus krameri,AVES,LC,Increasing,N/A,None
39028208.0,Psittacus erithacus,AVES,VU,Decreasing,N/A,None
39030386.0,Poicephalus gulielmi,AVES,LC,Decreasing,N/A,None
39031077.0,Poicephalus senegalus,AVES,LC,Stable,N/A,None
39036664.0,Pandion haliaetus,AVES,LC,Increasing,N/A,None
39044081.0,Milvus migrans,AVES,LC,Unknown,N/A,None
39049356.0,Corythaeola cristata,AVES,LC,Stable,N/A,None
39050234.0,Tauraco persa,AVES,LC,Stable,N/A,None
39054439.0,Tauraco macrorhynchus,AVES,LC,Stable,N/A,None
39055862.0,Tauraco leucolophus,AVES,LC,Stable,N/A,None
39058188.0,Musophaga violacea,AVES,LC,Stable,N/A,None
39058824.0,Chrysococcyx flavigularis,AVES,LC,Stable,N/A,None
39058470.0,Circaetus gallicus,AVES,LC,Stable,N/A,None
39061252.0,Chrysococcyx cupreus,AVES,LC,Stable,N/A,None
39060395.0,Chrysococcyx klaas,AVES,LC,Stable,N/A,None
39062050.0,Chrysococcyx caprius,AVES,LC,Stable,N/A,None
39062527.0,Crinifer piscator,AVES,LC,Stable,N/A,None
39063992.0,Clamator jacobinus,AVES,LC,Stable,N/A,None
39065397.0,Clamator levaillantii,AVES,LC,Stable,N/A,None
39067248.0,Buteo auguralis,AVES,LC,Increasing,N/A,None
39069318.0,Pachycoccyx audeberti,AVES,LC,Decreasing,N/A,None
39072744.0,Aquila rapax,AVES,LC,Stable,N/A,None
39068018.0,Clamator glandarius,AVES,LC,Stable,N/A,None
39073999.0,Aquila nipalensis,AVES,LC,Decreasing,N/A,None
38927355.0,Streptopelia roseogrisea,AVES,LC,Stable,N/A,None
39074719.0,Cuculus solitarius,AVES,LC,Stable,N/A,None
39078674.0,Cuculus canorus,AVES,LC,Decreasing,N/A,None
39075318.0,Cuculus clamosus,AVES,LC,Stable,N/A,None
39080411.0,Cuculus gularis,AVES,LC,Stable,N/A,None
39080978.0,Clanga pomarina,AVES,LC,Unknown,N/A,None
39082279.0,Buteo rufinus,AVES,LC,Stable,N/A,None
39085541.0,Cercococcyx mechowi,AVES,LC,Stable,N/A,None
39088365.0,Centropus grillii,AVES,LC,Stable,N/A,None
39086545.0,Cercococcyx olivinus,AVES,LC,Stable,N/A,None
39091108.0,Centropus monachus,AVES,LC,Stable,N/A,None
39139528.0,Rostratula benghalensis,AVES,LC,Decreasing,N/A,None
39312489.0,Batis senegalensis,AVES,LC,Decreasing,N/A,None
39313684.0,Batis orientalis,AVES,LC,Stable,N/A,None
39314462.0,Bocagia minuta,AVES,LC,Decreasing,N/A,None
39316668.0,Tchagra australis,AVES,LC,Stable,N/A,None
39192247.0,Columba livia,AVES,LC,Decreasing,N/A,None
39315687.0,Tchagra senegalus,AVES,LC,Stable,N/A,None
39317035.0,Batis occulta,AVES,LC,Stable,N/A,None
39318672.0,Dryoscopus gambensis,AVES,LC,Stable,N/A,None
39320425.0,Dryoscopus senegalensis,AVES,LC,Stable,N/A,None
39319875.0,Platysteira cyanea,AVES,LC,Stable,N/A,None
39321005.0,Dryoscopus angolensis,AVES,LC,Stable,N/A,None
39321637.0,Dryoscopus sabini,AVES,LC,Stable,N/A,None
39324282.0,Dyaphorophyia tonsa,AVES,LC,Stable,N/A,None
39325014.0,Laniarius luehderi,AVES,LC,Stable,N/A,None
39325462.0,Dyaphorophyia blissetti,AVES,LC,Decreasing,N/A,None
39327052.0,Megabyas flammulatus,AVES,LC,Decreasing,N/A,None
39327816.0,Bias musicus,AVES,LC,Decreasing,N/A,None
39328136.0,Prionops plumatus,AVES,LC,Stable,N/A,None
39330626.0,Laniarius barbarus,AVES,LC,Stable,N/A,None
39331620.0,Laniarius erythrogaster,AVES,LC,Stable,N/A,None
39333926.0,Laniarius atroflavus,AVES,LC,Stable,N/A,None
39335580.0,Laniarius leucorhynchus,AVES,LC,Stable,N/A,None
39334758.0,Chlorophoneus sulfureopectus,AVES,LC,Stable,N/A,None
39337542.0,Nilaus afer,AVES,LC,Stable,N/A,None
39337081.0,Malaconotus cruentus,AVES,LC,Decreasing,N/A,None
39339120.0,Malaconotus gladiator,AVES,VU,Decreasing,N/A,None
39341626.0,Chlorophoneus multicolor,AVES,LC,Stable,N/A,None
39339816.0,Malaconotus blanchoti,AVES,LC,Increasing,N/A,None
39347047.0,Ceblepyris pectoralis,AVES,LC,Decreasing,N/A,None
39349051.0,Ceblepyris caesius,AVES,LC,Decreasing,N/A,None
39366625.0,Lanius collurio,AVES,LC,Decreasing,N/A,None
39349663.0,Cyanograucalus azureus,AVES,LC,Decreasing,N/A,None
39368900.0,Campephaga petiti,AVES,LC,Decreasing,N/A,None
39370456.0,Campephaga phoenicea,AVES,LC,Decreasing,N/A,None
39370771.0,Lanius gubernator,AVES,LC,Stable,N/A,None
39371712.0,Campephaga quiscalina,AVES,LC,Decreasing,N/A,None
39373057.0,Lobotos oriolinus,AVES,DD,Stable,N/A,None
39375322.0,Lanius minor,AVES,LC,Decreasing,N/A,None
39380085.0,Lanius excubitoroides,AVES,LC,Stable,N/A,None
39382053.0,Lanius mackinnoni,AVES,LC,Increasing,N/A,None
39382726.0,Lanius corvinus,AVES,LC,Unknown,N/A,None
39385792.0,Lanius senator,AVES,LC,Decreasing,N/A,None
39396832.0,Dicrurus ludwigii,AVES,LC,Stable,N/A,None
39397764.0,Dicrurus atripennis,AVES,LC,Decreasing,N/A,None
39409057.0,Oriolus auratus,AVES,LC,Stable,N/A,None
39387359.0,Lanius nubicus,AVES,LC,Decreasing,N/A,None
39414109.0,Oriolus brachyrynchus,AVES,LC,Decreasing,N/A,None
39410057.0,Upupa epops,AVES,LC,Decreasing,N/A,None
39416984.0,Oriolus nigripennis,AVES,LC,Decreasing,N/A,None
39422478.0,Trochocercus nitens,AVES,LC,Decreasing,N/A,None
39423424.0,Terpsiphone rufiventer,AVES,LC,Decreasing,N/A,None
39428208.0,Elminia albiventris,AVES,LC,Stable,N/A,None
39425416.0,Elminia longicauda,AVES,LC,Stable,N/A,None
39427184.0,Elminia nigromitrata,AVES,LC,Decreasing,N/A,None
39425944.0,Terpsiphone viridis,AVES,LC,Stable,N/A,None
39430241.0,Erythrocercus mccallii,AVES,LC,Decreasing,N/A,None
39444005.0,Cisticola brachypterus,AVES,LC,Stable,N/A,None
39444711.0,Cisticola rufus,AVES,LC,Stable,N/A,None
39450356.0,Cisticola aridulus,AVES,LC,Increasing,N/A,None
39447406.0,Cisticola juncidis,AVES,LC,Increasing,N/A,None
39448305.0,Pogoniulus bilineatus,AVES,LC,Stable,N/A,None
39451715.0,Cisticola eximius,AVES,LC,Stable,N/A,None
39454708.0,Oreolais pulcher,AVES,LC,Stable,N/A,None
39454168.0,Phyllolais pulchella,AVES,LC,Stable,N/A,None
39455686.0,Cisticola natalensis,AVES,LC,Stable,N/A,None
39459978.0,Apalis nigriceps,AVES,LC,Stable,N/A,None
39459296.0,Indicator minor,AVES,LC,Stable,N/A,None
39460402.0,Apalis jacksoni,AVES,LC,Stable,N/A,None
